15.707963268	0.0	47.123889804	0.0	0.0		31.4159265359	0.0		62.831853072	0.0		94.2477796077
15.707963268	100.0	47.123889804	100.0	62.831853072 	31.4159265359	62.831853072	62.831853072	62.831853072 	94.2477796077
